Latitude,Longitude,Count
28.9139,-98.541,4327
44.6221,-88.7514,4330
40.0077,-75.2635,4330
36.421,-79.9675,4331
40.8907,-74.4406,4332
39.8489,-79.9081,4334
40.5712,-77.3951,4334
41.8284,-86.3655,4334
31.3919,-102.3503,4338
40.9202,-77.0463,4339
42.7826,-112.8543,4341
39.5507,-86.0742,4346
40.6512,-74.3231,4347
37.1714,-85.912,4347
39.1711,-84.4956,4348
36.3876,-89.4676,4349
41.5115,-93.4949,4350
43.7994,-90.0775,4352
42.33,-88.1601,4354
40.1067,-83.2693,4355
32.4068,-97.215,4359
33.6064,-86.9745,4360
36.5873,-89.9825,4363
27.9801,-97.3911,4365
32.9633,-117.2627,4365
33.9413,-93.852,4365
39.1256,-82.9836,4365
37.2121,-87.1764,4366
30.877,-96.5956,4368
32.2052,-82.3214,4369
35.8149,-88.7905,4370
35.8439,-97.938,4371
39.1798,-93.8695,4371
44.3426,-106.7138,4373
33.9455,-78.1125,4375
39.1396,-94.5642,4376
40.3262,-79.8861,4377
40.6936,-80.3074,4378
34.9141,-85.1212,4378
33.7342,-85.0289,4378
34.1486,-109.9656,4378
38.238,-85.5891,4378
40.5559,-75.9824,4379
47.313,-122.0181,4384
39.0973,-87.4074,4384
45.6416,-84.4685,4386
36.5744,-83.6465,4388
42.3791,-88.3493,4389
39.0765,-94.8166,4390
33.6092,-78.9772,4391
37.5349,-84.6606,4393
32.8043,-79.7552,4395
32.1557,-90.1224,4396
46.8793,-96.6981,4397
43.1827,-87.9016,4398
44.5672,-93.3383,4398
39.1508,-77.9823,4399
41.2639,-75.9326,4402
39.1317,-84.851,4402
39.3686,-84.219,4402
43.1801,-124.1841,4402
34.7397,-82.0323,4403
36.2534,-95.6602,4406
33.1224,-89.0553,4409
34.7379,-77.9908,4410
37.9748,-90.0482,4410
27.7986,-82.7889,4412
45.4577,-94.4296,4412
39.5765,-89.7441,4415
42.5312,-88.5967,4416
33.5148,-102.0064,4417
40.6041,-79.7601,4419
38.2462,-87.5735,4419
39.5737,-76.0669,4419
33.0563,-96.6256,4420
35.2347,-81.0733,4420
41.8904,-80.3641,4420
42.332,-83.88,4420
40.0962,-75.1296,4422
43.9834,-94.6252,4428
36.4144,-86.9657,4429
28.8967,-82.5994,4430
38.6023,-89.8125,4433
42.7508,-95.5526,4436
53.8952,-166.5745,4437
43.4632,-85.9535,4438
37.775,-97.4618,4438
28.6852,-82.1166,4439
40.1126,-77.1854,4439
40.7835,-82.7455,4439
41.2153,-96.6165,4440
41.1615,-79.0827,4440
36.7493,-86.1966,4442
43.6983,-124.1122,4442
39.62,-90.7936,4444
34.5097,-92.6405,4445
39.2649,-114.8709,4446
41.8961,-93.5914,4447
42.0987,-111.8788,4447
39.5283,-74.9448,4456
41.4622,-75.5478,4458
37.8113,-88.4415,4459
46.2624,-119.4814,4464
43.3847,-87.944,4470
40.8643,-98.0072,4471
40.9699,-76.0131,4472
29.5229,-98.5197,4474
35.7565,-81.5632,4477
35.0809,-92.2103,4478
41.7707,-76.4472,4480
39.0665,-93.7268,4480
29.1731,-80.9812,4481
33.8287,-88.5539,4482
39.8105,-77.1363,4485
36.6051,-93.234,4486
33.5791,-83.4758,4491
41.6684,-83.6432,4492
29.7779,-82.4827,4493
40.0149,-78.5033,4494
38.1976,-92.7187,4494
40.5422,-76.9552,4496
42.096,-83.2029,4496
30.795,-97.4324,4497
36.1228,-78.6789,4498
35.3181,-89.1496,4503
31.5164,-87.328,4503
39.349,-101.7143,4504
37.1341,-92.266,4509
41.8008,-111.8118,4513
38.1741,-81.3241,4514
41.2472,-76.9184,4514
31.9382,-81.9305,4514
39.4404,-77.5357,4515
40.7307,-81.1023,4516
35.1746,-82.185,4516
40.1006,-76.3511,4520
44.9708,-93.5139,4522
30.4037,-92.2145,4523
39.0905,-84.5497,4524
33.9311,-87.797,4531
31.2051,-83.2487,4531
43.6532,-96.2145,4534
34.379,-88.6939,4535
40.5809,-76.617,4536
37.1055,-93.8196,4537
38.6415,-84.5676,4537
43.0016,-75.9818,4539
35.914,-82.0699,4543
40.0927,-74.0457,4544
38.8769,-76.9075,4545
42.555,-83.4883,4546
29.3512,-98.8723,4548
30.2117,-95.7419,4551
31.8651,-82.5994,4551
42.4004,-96.3555,4551
41.5214,-83.7968,4551
40.4834,-84.6316,4552
40.2293,-104.9943,4553
28.7197,-96.235,4555
33.0023,-83.5376,4555
30.774,-94.4236,4557
39.9534,-76.761,4559
41.8224,-90.5439,4560
40.1042,-75.3437,4561
33.7871,-81.9292,4563
31.5969,-89.2091,4567
41.5216,-74.2388,4572
46.4969,-87.5967,4575
39.3509,-85.9628,4577
46.7677,-100.7001,4578
33.8848,-91.4864,4578
38.183,-99.1011,4582
34.0868,-96.7754,4584
47.1346,-88.5993,4586
38.7782,-95.188,4587
42.2748,-122.8151,4587
47.4877,-92.8787,4589
38.9243,-75.5705,4594
48.9124,-122.3509,4596
41.1887,-80.9702,4596
37.3713,-122.2203,4597
40.501,-80.068,4599
35.2264,-93.1649,4601
39.5953,-88.6085,4603
35.2521,-81.6636,4604
40.6972,-89.6393,4608
38.3302,-75.2165,4608
40.2656,-76.7128,4609
40.5535,-74.5279,4611
40.1521,-74.0429,4611
43.0835,-75.7559,4613
30.129,-85.6008,4617
40.9615,-76.612,4618
38.6089,-90.3673,4619
40.5086,-74.8601,4621
40.179,-79.8625,4622
41.448,-86.1507,4625
44.7593,-93.6293,4628
43.3794,-112.1261,4629
38.3511,-92.5767,4630
39.8805,-75.0915,4631
35.4796,-97.1866,4631
40.6029,-75.3961,4632
36.8519,-88.3584,4632
33.6735,-86.468,4633
41.0135,-73.8395,4634
35.407,-97.1014,4637
40.2442,-76.8991,4638
36.058,-76.6009,4639
45.3421,-93.4497,4641
40.4884,-78.7264,4643
35.2288,-92.3836,4643
27.7609,-98.2389,4645
36.7254,-78.1287,4647
41.1316,-74.1134,4651
60.7905,-161.7927,4651
42.1955,-88.2145,4651
34.6414,-106.7165,4653
34.5374,-101.7743,4656
42.6725,-85.6408,4658
30.2604,-93.2635,4659
45.0922,-93.745,4662
38.7157,-90.3684,4668
37.127,-81.513,4670
34.2991,-92.4228,4674
44.5424,-123.3597,4676
34.0286,-114.2224,4679
39.042,-76.063,4680
36.0734,-86.7856,4681
47.1614,-122.02,4682
34.7703,-76.877,4684
35.7965,-81.4234,4685
39.8877,-89.6065,4685
37.1229,-79.2858,4686
39.9487,-83.2993,4687
29.7013,-91.2377,4689
42.9137,-83.9887,4690
38.6653,-78.4545,4692
42.7306,-82.7953,4692
37.6898,-122.4019,4693
39.7978,-88.2759,4695
30.9538,-95.909,4696
32.8133,-91.1825,4697
34.4293,-100.2516,4699
41.2614,-75.9071,4702
40.68,-82.5795,4704
38.669,-88.4764,4706
33.5311,-84.6678,4707
31.7978,-95.1491,4709
37.6658,-97.5622,4710
32.2966,-83.483,4712
41.3099,-88.685,4714
39.1341,-94.9324,4714
31.8645,-90.3926,4714
40.1048,-74.0637,4715
45.2987,-122.3338,4717
42.8362,-84.575,4719
30.443,-85.0454,4725
33.5212,-84.3541,4729
39.9586,-84.3262,4729
40.4565,-88.1019,4730
29.6513,-95.5874,4731
44.547,-95.1034,4732
35.975,-80.22,4734
35.3168,-81.1826,4734
41.2113,-80.497,4736
40.2002,-74.0335,4737
35.7207,-89.0852,4737
38.877,-75.8265,4738
40.4023,-79.8533,4740
41.3295,-75.7998,4741
31.3501,-85.3523,4741
40.7866,-73.5975,4743
45.2177,-112.6348,4745
41.5162,-84.3034,4747
40.8392,-80.5467,4747
26.2236,-97.7529,4749
43.0452,-74.8566,4750
31.2848,-86.257,4753
30.6977,-84.834,4754
38.8318,-106.1389,4759
37.0196,-94.735,4759
39.1883,-84.401,4760
40.1862,-75.5382,4762
39.4002,-79.3812,4762
39.2054,-96.3104,4765
41.6496,-95.3268,4766
38.8953,-76.9015,4769
43.9706,-88.9503,4777
33.0306,-94.7251,4781
42.4635,-92.2764,4786
35.9592,-79.7598,4789
40.172,-84.9765,4791
29.7715,-95.4987,4792
39.769,-82.0956,4794
34.3718,-81.0907,4795
45.8522,-87.0354,4796
40.6052,-73.6555,4799
35.3285,-94.2794,4801
41.465,-85.5945,4803
40.9899,-73.9802,4806
39.8669,-82.9452,4811
42.9653,-90.1304,4814
40.7748,-87.7293,4816
34.3702,-84.9214,4816
40.8075,-73.6755,4817
43.1796,-95.844,4817
31.3287,-94.8014,4818
36.3713,-93.5704,4819
42.9129,-77.7464,4820
43.83,-91.302,4822
38.2221,-90.3808,4823
40.4037,-73.9898,4824
47.5713,-117.6896,4825
40.1248,-86.0244,4826
41.9636,-92.574,4826
41.6731,-87.4843,4831
30.018,-82.3421,4838
41.6659,-87.8531,4838
39.4095,-88.7992,4843
45.0319,-92.8144,4845
30.006,-92.2839,4846
41.6257,-87.0801,4846
41.4648,-112.0401,4846
40.3259,-75.3275,4847
33.4607,-94.4177,4848
40.4584,-80.6074,4851
41.3537,-75.7758,4852
40.1499,-82.6881,4852
26.2508,-98.4426,4854
34.0322,-78.068,4854
40.163,-76.3963,4856
43.3403,-90.3839,4859
35.0129,-91.9574,4866
29.0613,-82.0565,4869
45.0665,-93.9202,4870
32.8129,-97.4305,4871
32.8027,-97.402,4872
30.3652,-91.2659,4873
38.347,-85.6103,4875
40.3194,-78.9524,4876
32.3595,-89.4761,4877
47.5174,-120.4669,4878
27.2243,-98.1452,4879
34.4977,-96.9899,4879
41.9033,-87.8806,4883
39.7275,-75.469,4884
30.449,-93.4455,4887
37.9337,-90.775,4887
41.4604,-81.0734,4889
36.2842,-76.9899,4893
35.7217,-81.3856,4894
37.6398,-91.5346,4894
40.518,-111.4754,4898
35.1701,-103.7043,4900
26.2347,-97.5818,4905
35.5954,-77.5913,4909
39.1423,-77.4102,4909
41.161,-82.2268,4909
42.4854,-91.4556,4910
38.3355,-85.4839,4910
38.3797,-88.3717,4912
42.5625,-77.6968,4913
40.4609,-87.6636,4913
41.517,-87.6924,4913
43.4895,-83.4021,4913
42.0881,-88.1578,4915
41.1987,-87.1974,4915
43.0462,-75.8749,4916
41.4902,-75.7065,4917
33.6929,-80.2178,4918
43.4987,-88.5469,4922
39.8045,-74.985,4925
41.0299,-93.7797,4925
40.417,-80.0544,4927
39.7424,-92.4712,4928
43.0318,-83.5186,4929
39.716,-82.208,4930
42.629,-83.0222,4930
35.3223,-78.6737,4931
37.875,-90.5192,4932
41.0096,-73.9502,4933
42.1047,-76.263,4933
38.707,-90.3008,4934
42.1639,-92.026,4935
40.5789,-79.7653,4939
30.71,-94.9381,4941
34.0121,-95.5113,4944
36.2849,-97.3079,4946
40.2877,-87.2449,4948
42.2125,-88.1681,4950
45.5682,-93.5927,4951
31.0755,-97.611,4953
45.1408,-93.1504,4955
39.0228,-84.2185,4957
41.2975,-75.8799,4958
46.7365,-119.9023,4961
42.519,-93.2662,4964
43.8989,-91.0881,4967
34.5971,-83.7622,4967
37.2353,-81.2746,4968
31.4193,-97.4278,4975
38.7305,-94.4736,4979
40.5994,-79.5748,4981
41.6042,-93.7129,4983
43.0609,-77.2298,4984
40.0117,-104.727,4984
30.5085,-82.954,4987
40.7687,-74.6004,4988
38.9687,-94.9549,4989
29.7826,-95.9545,4991
31.924,-92.6425,4993
36.0651,-86.8403,4993
39.0391,-80.4617,4994
33.2961,-86.3457,4997
34.9808,-79.2287,4998
29.4712,-81.13,4999
32.9982,-94.9671,4999
32.1395,-85.7141,4999
40.955,-73.9568,5000
38.7563,-90.2767,5001
43.4515,-96.8346,5002
42.5378,-88.015,5008
29.1418,-95.6488,5012
41.0541,-73.8143,5012
33.1911,-101.3814,5014
31.1881,-94.783,5015
34.4939,-85.8435,5015
33.2651,-97.2261,5018
42.9048,-76.8592,5019
36.1574,-80.1646,5021
45.8062,-88.0994,5021
29.7723,-98.4373,5022
40.7583,-95.372,5022
37.1036,-85.3074,5023
40.2583,-85.676,5024
32.8317,-109.7594,5027
34.2202,-80.2483,5029
43.8107,-88.4861,5034
38.58,-90.1037,5035
41.4417,-90.5597,5038
36.3725,-95.8596,5039
39.3536,-83.3883,5044
40.3578,-80.1061,5046
41.1385,-81.4344,5052
34.9684,-82.4417,5053
40.8441,-73.6442,5054
42.3508,-88.8344,5054
41.1313,-96.245,5060
45.3475,-92.9115,5062
41.0985,-88.4238,5066
33.5566,-97.844,5068
47.6896,-114.143,5070
41.438,-79.8183,5071
30.4926,-86.5079,5072
40.1139,-88.0353,5076
41.4172,-87.7504,5077
34.2735,-92.1004,5079
37.8232,-79.825,5080
38.68,-85.1656,5081
44.4453,-92.2794,5082
33.0249,-109.2883,5084
32.7523,-80.2106,5084
41.468,-90.3448,5086
41.4506,-75.5753,5087
48.545,-117.8975,5088
35.2656,-89.0148,5089
42.8696,-84.899,5089
40.0617,-104.95,5090
34.6152,-120.1943,5095
42.7232,-94.2245,5095
35.5069,-78.7395,5096
38.9988,-93.9666,5096
45.1002,-93.0882,5099
42.9037,-73.6894,5100
27.8156,-82.7162,5101
31.2914,-85.7114,5101
30.4456,-91.2098,5102
39.2758,-93.9734,5103
34.2292,-102.7284,5105
35.8162,-81.4779,5107
31.9903,-90.354,5107
40.0792,-80.8998,5109
26.6783,-80.7268,5111
27.7524,-82.7395,5111
40.5251,-104.7133,5117
38.9886,-74.8199,5120
41.3456,-94.0136,5122
39.5669,-97.6472,5126
37.2242,-89.536,5132
45.5861,-95.9046,5132
32.6477,-83.7539,5133
33.9447,-85.9319,5135
44.0204,-116.9223,5136
39.7528,-76.5925,5137
40.2618,-75.81,5142
32.755,-97.6501,5146
41.8891,-87.9114,5148
32.3641,-81.3079,5151
38.7512,-90.6585,5151
35.8311,-78.3185,5159
43.332,-83.7395,5160
37.1464,-83.7635,5162
44.9508,-95.7157,5163
48.9839,-122.7406,5164
39.325,-77.8667,5166
32.1651,-91.721,5166
41.2167,-85.8106,5166
39.1258,-89.8173,5167
33.4552,-86.9226,5171
34.1787,-82.3774,5173
38.2484,-78.1125,5179
40.7407,-114.0783,5183
38.567,-77.3234,5186
42.1112,-88.5119,5187
42.3915,-82.9118,5187
31.4126,-109.9179,5189
40.8679,-75.208,5190
35.4697,-77.4187,5191
35.809,-86.9,5194
42.3246,-85.2371,5196
39.7036,-104.9352,5197
40.7289,-92.8713,5202
40.6284,-76.173,5203
41.0204,-84.035,5205
39.939,-94.8279,5209
36.0283,-83.4308,5213
40.8162,-73.7408,5213
39.2467,-106.2935,5215
40.2472,-82.8659,5216
32.5276,-92.7124,5217
40.4085,-79.8214,5221
34.2532,-89.0091,5221
36.5243,-86.0309,5223
37.2675,-107.03,5225
34.1825,-97.2549,5225
34.7234,-82.7789,5229
40.6422,-89.5987,5230
40.738,-95.034,5233
38.3216,-75.6244,5234
41.1392,-112.0285,5234
34.243,-116.8955,5235
42.9622,-78.7418,5236
46.6627,-118.8403,5243
33.2913,-83.968,5244
40.303,-75.967,5246
39.1489,-122.1373,5251
40.1873,-75.4581,5254
31.1324,-99.3711,5256
41.3358,-89.2034,5262
33.0347,-83.938,5264
39.1084,-95.0825,5267
30.1833,-96.9289,5268
40.8306,-75.7165,5276
40.8023,-75.6159,5277
42.3066,-75.3983,5282
41.2129,-85.1764,5286
43.3318,-88.2799,5287
44.0026,-107.9543,5294
32.7317,-94.946,5294
40.1994,-84.8204,5295
43.0743,-94.2302,5296
35.9013,-75.661,5297
44.6635,-103.8562,5297
36.138,-88.5083,5307
42.4755,-73.8113,5309
38.5817,-122.5825,5311
37.8207,-92.22,5314
38.8576,-104.9124,5317
43.0068,-73.8524,5319
39.7507,-105.0627,5323
42.206,-87.8129,5324
35.8469,-77.0659,5328
39.5808,-84.3201,5329
39.6585,-76.8881,5330
36.2959,-82.4765,5333
36.2318,-79.9833,5336
32.968,-102.8319,5337
41.0141,-95.2248,5337
44.0379,-92.6418,5337
40.5247,-79.8898,5338
32.5285,-85.096,5341
33.7036,-116.3396,5345
44.8761,-89.6172,5347
34.2042,-79.2535,5347
39.9198,-75.3888,5350
33.9117,-81.5308,5350
39.7467,-81.5127,5352
41.1214,-74.0686,5354
39.6689,-75.5684,5357
39.568,-75.4723,5366
35.1982,-78.0683,5366
38.5783,-94.8626,5366
42.8262,-82.4929,5367
41.4017,-74.327,5368
60.5614,-151.1976,5368
29.4771,-98.4471,5373
40.4005,-81.3515,5377
42.7653,-88.2164,5378
44.8359,-92.9949,5381
45.1905,-93.4757,5387
40.8712,-75.7433,5390
35.9175,-81.1756,5392
39.7858,-75.9801,5392
42.1091,-91.2759,5394
41.6089,-83.4837,5394
33.3029,-96.9843,5395
42.826,-103.0024,5396
40.4392,-99.3751,5398
29.9129,-96.8767,5399
36.449,-94.1212,5401
30.8607,-96.9769,5402
40.8821,-73.9466,5406
43.099,-77.4427,5406
34.5811,-94.2373,5407
44.7702,-94.1494,5408
35.9002,-80.562,5411
33.9603,-117.9509,5411
39.1127,-84.4639,5413
40.9838,-75.1972,5416
42.5093,-84.6528,5423
38.0857,-88.1727,5424
38.0851,-89.3718,5425
36.5612,-82.6615,5427
43.12,-123.4242,5428
40.8903,-81.5891,5433
41.278,-88.2791,5434
40.1008,-76.09,5435
32.4681,-80.9178,5438
41.1488,-74.0485,5440
36.1814,-89.6664,5442
31.795,-94.179,5443
35.8692,-84.6731,5443
34.9646,-80.0746,5445
40.0338,-88.5729,5446
32.2348,-92.7098,5449
40.9188,-74.6391,5455
33.424,-94.1188,5455
40.6541,-76.104,5456
42.1025,-87.7791,5456
41.5774,-75.2524,5457
41.6431,-87.708,5460
46.9686,-124.1521,5463
30.0265,-98.1113,5463
46.1689,-123.9309,5469
42.2371,-97.0158,5472
43.1344,-72.455,5473
42.6787,-74.486,5474
42.5118,-90.7799,5475
33.8513,-111.9801,5476
37.9275,-95.4006,5477
42.1631,-78.7233,5478
38.3318,-82.9371,5479
33.9385,-86.4936,5482
39.6325,-84.3645,5486
30.6544,-97.009,5490
40.7752,-80.7628,5492
32.9421,-87.1753,5494
39.3852,-101.0455,5494
42.9316,-74.6277,5501
40.2685,-74.525,5503
39.8454,-75.0217,5506
41.5986,-73.9178,5506
41.6273,-79.6699,5506
43.8245,-84.7628,5512
40.3732,-79.8501,5516
41.5017,-83.7365,5519
35.404,-94.5969,5525
35.9678,-77.9547,5528
40.0819,-93.603,5532
39.3447,-91.2031,5533
40.5148,-80.1627,5536
28.611,-81.9107,5538
31.3085,-96.8934,5542
42.4134,-73.6778,5546
44.2566,-116.9696,5546
39.488,-79.0429,5546
35.2848,-81.2846,5548
43.215,-77.4225,5551
37.4221,-122.259,5551
39.8587,-82.8976,5552
39.1172,-82.5375,5554
44.9899,-93.177,5554
42.9626,-83.826,5557
42.9557,-77.5903,5558
41.3338,-75.8214,5558
41.4097,-87.2623,5560
35.0109,-85.7183,5562
44.2981,-90.8418,5563
33.6113,-92.0675,5563
40.893,-73.8057,5565
38.3009,-86.9625,5566
40.8983,-111.908,5574
39.4318,-77.8048,5575
38.2132,-86.1259,5578
42.7752,-88.9431,5580
42.8139,-86.0129,5581
40.4455,-74.17,5584
31.9876,-106.5933,5584
29.8522,-94.8789,5584
43.5937,-89.7842,5585
42.3132,-84.0187,5588
35.6026,-84.4718,5589
40.6833,-80.2736,5591
40.8357,-74.4785,5593
38.7117,-90.6517,5593
45.4928,-93.2406,5594
39.7852,-85.9498,5599
40.768,-83.8252,5600
33.9191,-102.3349,5605
38.7209,-90.0598,5609
31.7652,-82.3512,5612
35.9348,-85.4724,5613
35.5234,-84.3637,5617
37.6869,-87.8884,5618
32.7566,-98.9122,5620
44.191,-69.7921,5620
31.6343,-91.5562,5625
34.1064,-82.8706,5628
59.653,-151.5256,5631
40.6567,-84.9555,5631
33.9812,-83.8936,5632
39.7072,-111.8322,5634
32.6421,-96.7093,5639
29.9474,-82.1131,5641
39.0357,-87.1587,5644
32.1955,-110.9691,5645
41.7351,-87.8836,5648
27.7243,-80.5978,5649
39.9448,-84.0256,5649
41.5381,-86.9054,5650
39.3828,-89.0642,5655
38.8507,-94.3377,5658
39.2782,-89.8766,5666
40.7148,-89.2775,5666
35.4914,-94.2183,5672
42.2826,-87.851,5672
41.357,-74.2769,5674
42.4547,-88.2404,5674
39.2037,-84.3975,5674
36.9179,-89.3344,5674
35.0836,-96.4004,5676
40.7959,-76.4121,5677
32.6906,-93.74,5680
37.2944,-93.4167,5680
40.18,-74.0257,5684
28.9757,-96.6483,5684
40.74,-75.3132,5685
39.9075,-75.2678,5685
32.7265,-82.7197,5685
45.1089,-93.5836,5686
41.3197,-88.1434,5691
33.1136,-94.1672,5694
37.1068,-87.8853,5695
38.2367,-85.55,5696
40.9642,-76.8901,5699
30.3271,-89.2432,5701
29.6347,-82.6046,5709
38.2871,-90.3995,5712
46.6868,-67.9874,5713
40.316,-74.0205,5725
36.2636,-90.9698,5731
32.2949,-81.0324,5731
39.5785,-107.5262,5732
45.0377,-93.7918,5734
32.3994,-100.8582,5740
42.4012,-86.2676,5742
26.2302,-98.3791,5745
37.5685,-85.258,5746
35.7414,-84.3699,5750
41.3584,-75.7027,5753
37.8235,-92.1514,5753
40.2581,-103.6322,5756
40.4311,-78.393,5757
41.8838,-88.4615,5757
33.0019,-93.4613,5759
31.8437,-86.6379,5763
33.0909,-82.0146,5763
30.7508,-98.2375,5765
28.1041,-81.7264,5766
33.5024,-112.3586,5766
39.0462,-84.5362,5766
40.0648,-82.5025,5771
41.4296,-74.1578,5773
34.5235,-82.4938,5774
43.3998,-94.8343,5785
30.4521,-97.991,5792
41.2404,-75.9505,5792
42.4621,-91.903,5793
41.6986,-93.4546,5796
43.0968,-85.2331,5800
36.8849,-104.4396,5807
38.9472,-84.6731,5807
30.5895,-98.3778,5808
25.8787,-80.1251,5811
36.6364,-95.177,5813
40.7765,-73.6778,5814
42.9147,-83.5092,5815
37.2545,-120.9948,5817
40.1185,-74.0449,5818
36.8011,-98.6679,5818
29.2933,-97.1469,5820
40.4333,-80.0711,5820
39.1917,-84.3341,5823
41.0044,-85.775,5829
33.0645,-97.4779,5830
42.1207,-77.9457,5830
40.5811,-75.3378,5830
41.4683,-75.6358,5833
35.8717,-84.4954,5840
40.7355,-80.3091,5840
37.4612,-89.2388,5841
29.6817,-97.6466,5843
37.763,-89.0839,5843
39.1011,-84.4776,5845
44.665,-93.635,5848
34.7236,-97.2291,5852
39.7792,-88.8828,5855
44.9543,-92.3708,5856
40.9932,-73.9509,5858
29.5148,-98.3819,5858
32.6461,-95.4774,5860
40.4536,-85.3735,5862
34.0049,-86.104,5865
40.4897,-85.5984,5874
43.29,-77.7925,5876
33.4421,-101.6477,5880
39.8864,-75.2964,5880
35.2345,-96.65,5880
39.3409,-80.0162,5881
40.8207,-74.3085,5885
38.6138,-89.5231,5889
33.9041,-94.8294,5889
40.8003,-76.8646,5890
41.0256,-74.0605,5891
38.5935,-90.3826,5894
40.3358,-74.0346,5895
39.8393,-84.4176,5895
33.6665,-79.8292,5899
30.7715,-88.0794,5908
34.5303,-83.9796,5909
40.2258,-76.8254,5910
40.9381,-74.1738,5913
41.1579,-74.0768,5914
33.818,-117.8104,5918
37.8131,-85.9827,5921
26.0962,-97.9566,5923
31.3177,-95.4564,5924
39.6636,-80.8569,5925
28.0909,-97.817,5927
35.0653,-98.244,5928
41.6291,-87.6858,5929
34.3501,-82.9287,5930
32.8417,-86.623,5936
40.7466,-89.5701,5936
41.3049,-82.9785,5939
33.3439,-84.107,5940
40.4377,-84.9835,5946
41.7741,-87.8752,5947
40.6433,-74.4391,5949
40.4688,-80.063,5951
42.7781,-89.2967,5954
32.0355,-93.7004,5954
39.8401,-75.2398,5958
37.3688,-81.0961,5962
38.3496,-90.9868,5962
26.2752,-98.5644,5966
25.8878,-80.1335,5975
41.3958,-75.7147,5975
40.3618,-74.0392,5976
42.4355,-83.489,5979
30.2941,-87.5851,5981
42.3398,-88.203,5982
26.9619,-80.1012,5990
42.0599,-90.665,5996
29.7684,-96.1615,5997
41.0164,-73.9856,6002
40.8301,-83.2719,6002
39.6386,-106.3608,6017
38.8593,-76.888,6017
28.8599,-81.9192,6018
28.0402,-97.5147,6020
39.0112,-89.7935,6021
47.8414,-120.026,6023
39.5618,-86.0994,6025
41.9834,-86.1124,6026
39.2339,-84.5474,6030
39.9996,-90.4181,6031
46.2065,-119.7659,6040
40.3494,-74.4403,6040
39.6466,-105.0181,6041
36.7393,-84.1645,6046
37.0045,-79.8855,6047
38.3863,-78.9674,6048
43.8602,-92.489,6049
37.119,-93.3683,6050
34.6643,-88.5684,6051
32.498,-87.8298,6052
39.4832,-77.356,6054
42.3561,-73.808,6055
35.4436,-89.8141,6057
41.3957,-95.0139,6058
47.0517,-109.454,6058
29.6909,-91.3096,6061
35.1629,-106.6483,6062
36.0843,-90.9465,6065
42.2145,-73.8656,6067
40.7709,-82.6107,6079
42.5192,-88.249,6081
40.9381,-87.1683,6091
38.303,-76.641,6093
30.364,-103.6651,6097
39.7385,-75.5946,6106
46.5569,-120.4937,6110
34.3015,-79.8672,6117
40.9258,-73.7529,6118
34.4711,-84.4495,6126
41.0519,-82.7233,6131
41.0445,-95.7408,6133
38.8837,-90.1077,6141
39.3307,-74.5071,6142
41.2843,-81.0933,6144
42.4612,-78.9339,6146
34.7768,-89.4466,6146
33.2094,-97.7717,6148
41.4496,-97.062,6149
38.5865,-90.3281,6149
37.5772,-101.3547,6151
39.8438,-75.7113,6160
41.0277,-111.9081,6161
40.6561,-78.7784,6170
43.048,-88.0867,6174
38.9291,-76.8574,6178
34.0428,-94.3423,6182
38.7565,-94.8196,6182
32.3875,-83.3523,6184
35.6243,-91.2319,6190
38.0019,-89.2323,6191
30.8579,-88.0634,6193
32.7974,-96.5576,6194
38.0452,-87.2739,6198
41.4801,-81.4619,6198
35.7978,-83.5619,6199
40.9152,-89.5018,6206
34.0396,-77.8966,6211
42.2134,-79.8333,6217
34.1058,-109.2956,6222
41.2808,-82.0368,6223
34.2068,-84.1339,6225
39.013,-84.4349,6227
43.1267,-85.5582,6229
35.1555,-92.7387,6230
41.2294,-77.0009,6231
40.9437,-78.9767,6235
39.9022,-75.3488,6239
45.0327,-93.5832,6240
40.825,-74.0614,6249
39.456,-82.2219,6249
35.4444,-88.6529,6258
42.384,-88.2475,6264
32.2997,-84.0246,6266
33.5941,-86.7684,6268
42.9608,-77.1355,6275
28.8176,-97.8518,6288
41.4859,-75.6012,6289
39.6368,-106.8157,6289
32.1973,-83.1714,6290
42.8094,-82.7517,6291
33.9623,-98.6819,6292
35.5003,-92.0339,6292
32.3955,-97.3226,6293
39.6607,-87.4046,6294
41.6394,-90.5805,6297
39.8986,-76.6078,6303
41.1709,-76.874,6306
47.1702,-122.5938,6309
36.8669,-83.8854,6309
25.9852,-80.1779,6312
37.479,-97.2719,6316
45.8112,-122.7053,6318
34.6081,-89.9762,6325
41.9259,-79.6358,6326
33.8037,-84.172,6328
42.4817,-83.1686,6328
40.6397,-89.6608,6332
45.9147,-122.7503,6333
33.3665,-111.9633,6336
30.049,-94.7903,6338
37.7316,-79.3565,6341
33.9813,-88.4823,6343
36.6247,-119.6738,6348
39.7452,-77.0891,6349
37.1566,-88.7083,6349
39.6983,-84.2458,6353
39.6109,-76.8552,6355
41.3532,-85.1236,6360
32.5313,-94.8564,6364
43.0573,-76.2125,6365
29.1457,-98.9049,6366
41.923,-91.4244,6366
33.4422,-84.3178,6367
40.3059,-105.0412,6368
39.7248,-82.9581,6368
30.4308,-95.482,6370
42.6836,-84.2837,6370
30.5733,-98.2717,6372
32.6296,-97.2828,6374
41.2854,-111.986,6376
34.989,-80.8034,6377
36.408,-83.0037,6377
40.4251,-79.8544,6380
35.4421,-95.9848,6382
35.6454,-82.5911,6383
38.9345,-95.0957,6383
47.8021,-103.2748,6390
